date,home_team,away_team,game_id,url,stage
2022-09-11 11:30:00,Atalanta,Cremonese,1651782,https://www.whoscored.com/Matches/1651782/Live/Italy-Serie-A-2022-2023-Atalanta-Cremonese,Serie A
2022-09-11 14:00:00,Bologna,Fiorentina,1651783,https://www.whoscored.com/Matches/1651783/Live/Italy-Serie-A-2022-2023-Bologna-Fiorentina,Serie A
2022-09-11 19:45:00,Juventus,Salernitana,1651786,https://www.whoscored.com/Matches/1651786/Live/Italy-Serie-A-2022-2023-Juventus-Salernitana,Serie A
2022-09-11 17:00:00,Lazio,Verona,1651787,https://www.whoscored.com/Matches/1651787/Live/Italy-Serie-A-2022-2023-Lazio-Verona,Serie A
2022-09-11 14:00:00,Lecce,Monza,1651788,https://www.whoscored.com/Matches/1651788/Live/Italy-Serie-A-2022-2023-Lecce-Monza,Serie A
2022-09-11 14:00:00,Sassuolo,Udinese,1651791,https://www.whoscored.com/Matches/1651791/Live/Italy-Serie-A-2022-2023-Sassuolo-Udinese,Serie A
2022-09-12 19:45:00,Empoli,Roma,1651784,https://www.whoscored.com/Matches/1651784/Live/Italy-Serie-A-2022-2023-Empoli-Roma,Serie A
2022-09-16 19:45:00,Salernitana,Lecce,1651798,https://www.whoscored.com/Matches/1651798/Live/Italy-Serie-A-2022-2023-Salernitana-Lecce,Serie A
2022-09-17 14:00:00,Bologna,Empoli,1651792,https://www.whoscored.com/Matches/1651792/Live/Italy-Serie-A-2022-2023-Bologna-Empoli,Serie A
2022-09-17 17:00:00,Spezia,Sampdoria,1651799,https://www.whoscored.com/Matches/1651799/Live/Italy-Serie-A-2022-2023-Spezia-Sampdoria,Serie A
2022-09-17 19:45:00,Torino,Sassuolo,1651800,https://www.whoscored.com/Matches/1651800/Live/Italy-Serie-A-2022-2023-Torino-Sassuolo,Serie A
2022-09-18 19:45:00,AC Milan,Napoli,1651795,https://www.whoscored.com/Matches/1651795/Live/Italy-Serie-A-2022-2023-AC-Milan-Napoli,Serie A
2022-09-18 14:00:00,Cremonese,Lazio,1651793,https://www.whoscored.com/Matches/1651793/Live/Italy-Serie-A-2022-2023-Cremonese-Lazio,Serie A
2022-09-18 14:00:00,Fiorentina,Verona,1651794,https://www.whoscored.com/Matches/1651794/Live/Italy-Serie-A-2022-2023-Fiorentina-Verona,Serie A
2022-09-18 14:00:00,Monza,Juventus,1651796,https://www.whoscored.com/Matches/1651796/Live/Italy-Serie-A-2022-2023-Monza-Juventus,Serie A
2022-09-18 17:00:00,Roma,Atalanta,1651797,https://www.whoscored.com/Matches/1651797/Live/Italy-Serie-A-2022-2023-Roma-Atalanta,Serie A
2022-09-18 11:30:00,Udinese,Inter,1651801,https://www.whoscored.com/Matches/1651801/Live/Italy-Serie-A-2022-2023-Udinese-Inter,Serie A
2022-10-01 19:45:00,Empoli,AC Milan,1651513,https://www.whoscored.com/Matches/1651513/Live/Italy-Serie-A-2022-2023-Empoli-AC-Milan,Serie A
2022-10-01 17:00:00,Inter,Roma,1651515,https://www.whoscored.com/Matches/1651515/Live/Italy-Serie-A-2022-2023-Inter-Roma,Serie A
