date,home_team,away_team,game_id,url,stage
2000-10-29 16:30:00,FC Koln,VfB Stuttgart,8458,https://www.whoscored.com/Matches/8458/Live/Germany-Bundesliga-2000-2001-FC-Koln-VfB-Stuttgart,
2000-11-03 19:15:00,Bayer Leverkusen,Eintracht Frankfurt,8595,https://www.whoscored.com/Matches/8595/Live/Germany-Bundesliga-2000-2001-Bayer-Leverkusen-Eintracht-Frankfurt,
2000-11-04 19:15:00,Bayern Munich,Borussia Dortmund,8744,https://www.whoscored.com/Matches/8744/Live/Germany-Bundesliga-2000-2001-Bayern-Munich-Borussia-Dortmund,
2000-11-04 14:30:00,Bochum,1860 Munich,8661,https://www.whoscored.com/Matches/8661/Live/Germany-Bundesliga-2000-2001-Bochum-1860-Munich,
2000-11-04 14:30:00,Hamburger SV,Freiburg,8657,https://www.whoscored.com/Matches/8657/Live/Germany-Bundesliga-2000-2001-Hamburger-SV-Freiburg,
2000-11-04 14:30:00,Hertha Berlin,Werder Bremen,8660,https://www.whoscored.com/Matches/8660/Live/Germany-Bundesliga-2000-2001-Hertha-Berlin-Werder-Bremen,
2000-11-04 14:30:00,Kaiserslautern,Schalke 04,8658,https://www.whoscored.com/Matches/8658/Live/Germany-Bundesliga-2000-2001-Kaiserslautern-Schalke-04,
2000-11-04 14:30:00,VfB Stuttgart,Hansa Rostock,8659,https://www.whoscored.com/Matches/8659/Live/Germany-Bundesliga-2000-2001-VfB-Stuttgart-Hansa-Rostock,
2000-11-05 16:30:00,Unterhaching,FC Koln,8821,https://www.whoscored.com/Matches/8821/Live/Germany-Bundesliga-2000-2001-Unterhaching-FC-Koln,
2000-11-05 16:30:00,Wolfsburg,Energie Cottbus,8822,https://www.whoscored.com/Matches/8822/Live/Germany-Bundesliga-2000-2001-Wolfsburg-Energie-Cottbus,
2000-11-10 19:15:00,Borussia Dortmund,Hertha Berlin,8913,https://www.whoscored.com/Matches/8913/Live/Germany-Bundesliga-2000-2001-Borussia-Dortmund-Hertha-Berlin,
2000-11-11 14:30:00,1860 Munich,Wolfsburg,19875,https://www.whoscored.com/Matches/19875/Live/Germany-Bundesliga-2000-2001-1860-Munich-Wolfsburg,
2000-11-11 14:30:00,FC Koln,Hamburger SV,19877,https://www.whoscored.com/Matches/19877/Live/Germany-Bundesliga-2000-2001-FC-Koln-Hamburger-SV,
2000-11-11 14:30:00,Freiburg,Bayer Leverkusen,19879,https://www.whoscored.com/Matches/19879/Live/Germany-Bundesliga-2000-2001-Freiburg-Bayer-Leverkusen,
2000-11-11 14:30:00,Hansa Rostock,Unterhaching,19876,https://www.whoscored.com/Matches/19876/Live/Germany-Bundesliga-2000-2001-Hansa-Rostock-Unterhaching,
2000-11-11 14:30:00,Schalke 04,Bayern Munich,19878,https://www.whoscored.com/Matches/19878/Live/Germany-Bundesliga-2000-2001-Schalke-04-Bayern-Munich,
2000-11-11 19:15:00,Werder Bremen,Bochum,19919,https://www.whoscored.com/Matches/19919/Live/Germany-Bundesliga-2000-2001-Werder-Bremen-Bochum,
2000-11-12 16:30:00,Eintracht Frankfurt,Kaiserslautern,9025,https://www.whoscored.com/Matches/9025/Live/Germany-Bundesliga-2000-2001-Eintracht-Frankfurt-Kaiserslautern,
2000-11-12 16:30:00,Energie Cottbus,VfB Stuttgart,9026,https://www.whoscored.com/Matches/9026/Live/Germany-Bundesliga-2000-2001-Energie-Cottbus-VfB-Stuttgart,
2000-11-17 19:15:00,VfB Stuttgart,1860 Munich,9081,https://www.whoscored.com/Matches/9081/Live/Germany-Bundesliga-2000-2001-VfB-Stuttgart-1860-Munich,
2000-11-18 14:30:00,Bayern Munich,Eintracht Frankfurt,9116,https://www.whoscored.com/Matches/9116/Live/Germany-Bundesliga-2000-2001-Bayern-Munich-Eintracht-Frankfurt,
2000-11-18 14:30:00,FC Koln,Hansa Rostock,9114,https://www.whoscored.com/Matches/9114/Live/Germany-Bundesliga-2000-2001-FC-Koln-Hansa-Rostock,
2000-11-18 19:15:00,Hamburger SV,Bayer Leverkusen,9157,https://www.whoscored.com/Matches/9157/Live/Germany-Bundesliga-2000-2001-Hamburger-SV-Bayer-Leverkusen,
2000-11-18 14:30:00,Hertha Berlin,Schalke 04,9113,https://www.whoscored.com/Matches/9113/Live/Germany-Bundesliga-2000-2001-Hertha-Berlin-Schalke-04,
2000-11-18 14:30:00,Kaiserslautern,Freiburg,9117,https://www.whoscored.com/Matches/9117/Live/Germany-Bundesliga-2000-2001-Kaiserslautern-Freiburg,
2000-11-18 14:30:00,Wolfsburg,Werder Bremen,9115,https://www.whoscored.com/Matches/9115/Live/Germany-Bundesliga-2000-2001-Wolfsburg-Werder-Bremen,
2000-11-19 16:30:00,Bochum,Borussia Dortmund,9247,https://www.whoscored.com/Matches/9247/Live/Germany-Bundesliga-2000-2001-Bochum-Borussia-Dortmund,
2000-11-19 16:30:00,Unterhaching,Energie Cottbus,9248,https://www.whoscored.com/Matches/9248/Live/Germany-Bundesliga-2000-2001-Unterhaching-Energie-Cottbus,
2000-11-24 19:15:00,Schalke 04,Bochum,9295,https://www.whoscored.com/Matches/9295/Live/Germany-Bundesliga-2000-2001-Schalke-04-Bochum,
