date,home_team,away_team,game_id,url,stage
2000-12-09 19:00:00,Lille,Sedan,9866,https://www.whoscored.com/Matches/9866/Live/France-Ligue-1-2000-2001-Lille-Sedan,
2000-12-09 19:00:00,Lyon,SC Bastia,9861,https://www.whoscored.com/Matches/9861/Live/France-Ligue-1-2000-2001-Lyon-SC-Bastia,
2000-12-09 16:15:00,Paris Saint-Germain,Metz,9844,https://www.whoscored.com/Matches/9844/Live/France-Ligue-1-2000-2001-Paris-Saint-Germain-Metz,
2000-12-09 19:00:00,Strasbourg,Rennes,9862,https://www.whoscored.com/Matches/9862/Live/France-Ligue-1-2000-2001-Strasbourg-Rennes,
2000-12-09 19:00:00,Toulouse,Lens,9864,https://www.whoscored.com/Matches/9864/Live/France-Ligue-1-2000-2001-Toulouse-Lens,
2000-12-10 19:45:00,Bordeaux,Saint-Etienne,9956,https://www.whoscored.com/Matches/9956/Live/France-Ligue-1-2000-2001-Bordeaux-Saint-Etienne,
2000-12-10 16:00:00,Marseille,Nantes,9938,https://www.whoscored.com/Matches/9938/Live/France-Ligue-1-2000-2001-Marseille-Nantes,
2000-12-13 19:00:00,Lille,Paris Saint-Germain,9992,https://www.whoscored.com/Matches/9992/Live/France-Ligue-1-2000-2001-Lille-Paris-Saint-Germain,
2000-12-13 19:00:00,Lyon,Toulouse,9991,https://www.whoscored.com/Matches/9991/Live/France-Ligue-1-2000-2001-Lyon-Toulouse,
2000-12-13 19:00:00,SC Bastia,Nantes,9990,https://www.whoscored.com/Matches/9990/Live/France-Ligue-1-2000-2001-SC-Bastia-Nantes,
2000-12-16 16:15:00,Guingamp,Marseille,10068,https://www.whoscored.com/Matches/10068/Live/France-Ligue-1-2000-2001-Guingamp-Marseille,
